timestamp,wind_speed_avg_ms,active_power_avg_kw
2021/1/11 15:40,11.087165355682377,2027.454156494142
2021/1/11 15:50,10.551303100585937,1992.636230468752
2021/1/11 16:00,10.48271474838256,2012.7520751953136
2021/1/11 16:10,9.606601905822751,1805.6583740234385
2021/1/11 16:20,9.245913863182071,1641.2873596191414
2021/1/11 16:30,9.704853200912472,1740.0326660156263
2021/1/11 16:40,9.047109603881832,1529.7921813964854
2021/1/11 16:50,9.390961266,1805.554315185548
2021/1/11 17:00,8.777452111244203,1458.3189758300798
2021/1/11 17:10,9.225214732320689,1412.3705990439971
2021/1/11 17:20,8.070610642433165,1173.7951477050797
2021/1/11 17:30,8.670235109329225,1220.5497406005877
2021/1/11 17:40,8.756717681884767,1369.4963043212904
2021/1/11 17:50,8.477630567550657,1343.4241333007826
2021/1/11 18:00,8.708511042594912,1470.1500793457033
2021/1/11 18:10,9.373104143,1755.898358154298
2021/1/11 18:20,10.01727864742279,1878.8740905761736
2021/1/11 18:30,9.723805403709411,1781.356945800782
2021/1/11 18:40,10.488803100585944,1990.330859375002
2021/1/11 18:50,10.466880893707271,1938.707757568361
2021/1/11 19:00,9.970259833335875,1863.4208435058608
2021/1/11 19:10,10.393002152442936,1952.9872497558613
2021/1/11 19:20,10.292467689514163,1973.4418701171885
2021/1/11 19:30,10.01459001239977,1895.1911743164076
2021/1/11 19:40,10.512526178359993,1931.776654052736
2021/1/11 19:50,10.803788238101532,1997.4529813878703
2021/1/11 20:00,12.080296230316156,2047.0145324707053
2021/1/11 20:10,11.61586256027222,2041.3622558593763
2021/1/11 20:20,11.844292640686044,2054.797723388675
2021/1/11 20:30,11.143595409393312,2039.5445129394543
2021/1/11 20:40,10.533613085746763,1993.370404052736
2021/1/11 20:50,11.291055822372437,2054.9668884277366
2021/1/11 21:00,11.155363917350767,2015.1551147460957
2021/1/11 21:10,11.268437937686322,2022.9626464843773
2021/1/11 21:20,12.186807966232289,2062.565966796878
2021/1/11 21:30,11.076306295394907,2008.7190856933616
2021/1/11 21:40,11.474991655349733,2046.4831359863288
2021/1/11 21:50,11.766163039207454,2016.044519042972
2021/1/11 22:00,11.272270584106447,2029.899841308597
2021/1/11 22:10,10.69898633956909,2026.5759521484392
2021/1/11 22:20,11.385576105117805,2024.9833190917996
2021/1/11 22:30,10.5866276,2034.825421
2021/1/11 22:40,11.183838891983031,2038.471575927737
2021/1/11 22:50,10.96326069831849,2016.724749755862
2021/1/11 23:00,10.947649621963498,2002.9110290527365
2021/1/11 23:10,11.562124061584484,2065.9011108398454
2021/1/11 23:20,10.494093513488776,1996.8276855468769
2021/1/11 23:30,11.061437845230092,2026.669812011721
2021/1/11 23:40,11.272864723205569,2012.056860351565
2021/1/11 23:50,10.851365852355952,2023.7370056152365
2021/1/12 00:00,10.588205361366274,2011.7330444335944
2021/1/12 00:10,11.085494804382332,2012.766503906252
2021/1/12 00:20,11.464466810226444,2042.3514465332048
2021/1/12 00:30,11.322115103403736,2002.660854763456
2021/1/12 00:40,11.241252660751334,2041.7459045410171
2021/1/12 00:50,11.008720350265504,2023.357653808596
2021/1/12 01:00,10.835866284370423,2035.4027099609389
2021/1/12 01:10,11.675894536470114,2047.7865539550803
2021/1/12 01:20,11.113375711441034,2017.9722045898457
2021/1/12 01:30,10.694661235809336,1984.1221374511745
2021/1/12 01:40,10.526596450805666,1954.8764648437516
2021/1/12 01:50,10.19724202156067,1955.049853515625
2021/1/12 02:00,10.023905348777776,1914.7953125000013
2021/1/12 02:10,10.618963479995726,2004.6076721191416
2021/1/12 02:20,10.25981638431548,1949.028973388673
2021/1/12 02:30,10.51118955612183,1924.524285888673
2021/1/12 02:40,10.914738368988036,1990.8878967285173
2021/1/12 02:50,10.749494934082026,2008.631945158308
2021/1/12 03:00,10.644468355178828,1993.3223510742216
2021/1/12 03:10,10.754482269287116,1935.1241780598968
2021/1/12 03:20,10.635075728098554,1887.819559733074
2021/1/12 03:30,9.762007093,1689.4814605712904
2021/1/12 03:40,8.678755187988278,1255.0293579101567
2021/1/12 03:50,8.823862969875337,1209.5680160522472
2021/1/12 04:00,8.963815613796836,1450.4480590820324
2021/1/12 04:10,8.027211523056028,1150.9017700195325
2021/1/12 04:20,8.220762681961057,1115.6746826171889
2021/1/12 04:30,8.851999020576477,1335.0545867919932
2021/1/12 04:40,7.478986644744873,948.6706634521493
2021/1/12 04:50,7.368183135986328,872.4559936523445
2021/1/12 05:00,8.331342446176627,1173.665459883841
2021/1/12 05:10,8.998550105,1377.4977172851577
2021/1/12 05:20,7.970094680786135,1084.4848510742188
2021/1/12 05:30,8.336611199378968,1233.1310211181658
2021/1/12 05:40,7.490959405899048,841.2051985
2021/1/12 05:50,6.196169400215149,517.0121696
2021/1/12 06:00,6.495292711257936,193.2873186647893
2021/1/12 06:10,6.299821209907532,419.2993077874184
2021/1/12 06:20,6.542174386978149,532.0780883789064
2021/1/12 06:30,5.563373851776123,406.50135955810543
2021/1/12 06:40,6.5600871562957765,550.3895187
2021/1/12 06:50,6.826205372810365,501.3013865152996
2021/1/12 07:00,5.2621971607208256,329.26810913085944
2021/1/12 07:10,6.718815136,491.7878259658813
2021/1/12 07:20,7.397590184211731,759.2774810791017
2021/1/12 07:30,6.097992372512818,521.8011947631837
2021/1/12 07:40,5.357886886596679,299.6548721313477
2021/1/12 07:50,4.774411797523498,215.2941780090332
2021/1/12 08:00,3.938690888881683,126.34450726509095
2021/1/12 08:10,4.005942833423615,132.59216918945324
2021/1/12 08:20,3.249149728,67.61315382
2021/1/12 08:30,4.015335453,110.27181291580196
2021/1/12 08:40,6.085629725456237,371.22520904541045
2021/1/12 08:50,6.162794017791748,457.41757202148455
2021/1/12 09:00,6.078929650156123,466.8559425755551
2021/1/12 09:10,5.245323872566224,290.28021011352547
2021/1/12 09:20,4.736302983760833,195.77641067504888
2021/1/12 09:30,4.214473986625672,137.00871353149415
2021/1/12 09:40,3.353396624326705,67.02301721572871
2021/1/12 09:50,3.395069551467895,66.17206864356993
2021/1/12 10:00,4.033304047584535,129.39742298126222
2021/1/12 10:10,4.158081055,115.60021705627454
2021/1/12 10:20,4.035011792182923,118.0037666320801
2021/1/12 10:30,5.2801100492477415,264.8140716552735
2021/1/12 10:40,5.1671571969985965,306.5257339
2021/1/12 10:50,4.179390823841095,142.94972801208502
2021/1/12 11:00,3.7674704670906074,91.28550319671628
2021/1/12 11:10,4.044070255756378,126.11835627555855
2021/1/12 11:20,5.208031737804413,271.2970619201661
2021/1/12 11:30,4.631328168668245,217.11788097180832
2021/1/12 11:40,5.116982781887055,261.85826454162594
2021/1/12 11:50,3.9160447120666495,83.55034199
2021/1/12 12:00,3.770143389701842,58.52334482669831
2021/1/12 12:10,3.832364869117736,93.68589298725126
2021/1/12 12:20,3.8352606654167176,77.35493736267091
2021/1/12 12:30,3.399227464199066,48.10513782501219
2021/1/12 12:40,4.033935094,109.70463562011732
2021/1/12 12:50,4.236303496,171.2941669464112
2021/1/12 13:00,3.780724120140076,104.09881811141966
2021/1/12 13:10,3.504866766929626,81.25292029380795
2021/1/12 13:20,4.148985481262208,134.85492324829096
2021/1/12 13:30,4.402679204940797,181.47141265869135
2021/1/12 13:40,3.937020254135132,140.08466711044306
2021/1/12 13:50,5.307378315925598,311.9421627044678
2021/1/12 14:00,5.383781623840332,336.1955688476564
2021/1/12 14:10,4.925287830829621,231.7008899688721
2021/1/12 14:20,4.507780099,194.4633838653565
2021/1/12 14:30,4.254086363315581,141.4371009826661
2021/1/12 14:40,5.100183629989624,226.47488479614253
2021/1/12 14:50,4.938801264762878,188.71027603149403
2021/1/12 15:00,3.458256292343139,68.83810834884646
